fp,fn,tp,tn,fpr,fnr,recall,precision,accuracy,month,year,day
163,92,3827,3756,0.02347537637152335,0.04159224291911202,0.9765246236284767,0.9591478696741854,0.9675,05,2014,0
111,743,2517,3149,0.22791411042944784,0.034049079754601225,0.7720858895705521,0.9577625570776256,0.869,05,2014,1
255,18,5509,5272,0.0032567396417586395,0.04613714492491406,0.9967432603582413,0.9557598889659958,0.9753,05,2014,2
609,1630,14782,15803,0.09931757250792103,0.03710699488179381,0.9006824274920789,0.9604314209603014,0.9318,05,2014,3
171,145,4740,4714,0.02968270214943705,0.03500511770726714,0.970317297850563,0.9651802076970067,0.9677,05,2014,4
111,743,2517,3149,0.22791411042944784,0.034049079754601225,0.7720858895705521,0.9577625570776256,0.869,05,2014,5
197,16,3849,3668,0.004139715394566624,0.050970245795601554,0.9958602846054334,0.9513099357390015,0.9724,05,2014,6
