fp,fn,tp,tn,fpr,fnr,recall,precision,accuracy,month,year,day
199,548,8692,9041,0.05930735930735931,0.021536796536796538,0.9406926406926407,0.977617815768755,0.9596,04,2014,0
180,393,5370,5583,0.06819364914107236,0.031233732431025507,0.9318063508589276,0.9675675675675676,0.9503,04,2014,1
159,193,5809,5843,0.03215594801732756,0.026491169610129955,0.9678440519826724,0.973357908847185,0.9707,04,2014,2
197,1783,6869,8455,0.2060795191863153,0.022769301895515487,0.7939204808136847,0.9721200113218228,0.8856,04,2014,3
197,1783,6869,8455,0.2060795191863153,0.022769301895515487,0.7939204808136847,0.9721200113218228,0.8856,04,2014,4
197,1783,6869,8455,0.2060795191863153,0.022769301895515487,0.7939204808136847,0.9721200113218228,0.8856,04,2014,5
124,237,3553,3666,0.06253298153034301,0.03271767810026385,0.937467018469657,0.9662768561327169,0.9524,04,2014,6
