fp,fn,tp,tn,fpr,fnr,recall,precision,accuracy,month,year,day
315,140,6161,5986,0.022218695445167434,0.04999206475162673,0.9777813045548326,0.9513588634959852,0.9639,12,2014,0
1263,693,34779,34209,0.01953653585926928,0.03560554803788904,0.9804634641407307,0.9649575495255536,0.9724,12,2014,1
5579,1516,6887,2824,0.18041175770558135,0.6639295489706057,0.8195882422944186,0.5524626985400288,0.5778,12,2014,2
315,140,6161,5986,0.022218695445167434,0.04999206475162673,0.9777813045548326,0.9513588634959852,0.9639,12,2014,3
390,2107,6054,7771,0.25817914471265774,0.047788261242494794,0.7418208552873422,0.9394785847299814,0.847,12,2014,4
2061,2598,48527,49064,0.05081662591687042,0.040312958435207824,0.9491833740831296,0.959259112833083,0.9544,12,2014,5
330,1322,6953,7945,0.1597583081570997,0.03987915407854985,0.8402416918429003,0.9546890017849787,0.9002,12,2014,6
