fp,fn,tp,tn,fpr,fnr,recall,precision,accuracy,month,year,day
3352,1303,84177,82128,0.015243331773514272,0.03921385119326158,0.9847566682264858,0.9617041209199236,0.9728,11,2014,0
204,56,5972,5824,0.0092899800928998,0.0338420703384207,0.9907100199071002,0.9669689119170984,0.9784,11,2014,1
2769,1604,69221,68056,0.022647370278856337,0.03909636427815037,0.9773526297211437,0.9615363244895124,0.9691,11,2014,2
2710,133,54845,52268,0.0024191494779730073,0.04929244425042744,0.9975808505220269,0.952914603422813,0.9741,11,2014,3
2769,1604,69221,68056,0.022647370278856337,0.03909636427815037,0.9773526297211437,0.9615363244895124,0.9691,11,2014,4
1001,13821,11026,23846,0.5562442145933111,0.04028655370869723,0.4437557854066889,0.9167705994844932,0.7017,11,2014,5
582,60,13446,12924,0.00444247001332741,0.04309195912927588,0.9955575299866726,0.9585115483319077,0.9762,11,2014,6
