fp,fn,tp,tn,fpr,fnr,recall,precision,accuracy,month,year,day
186,66,4211,4091,0.015431377133504794,0.04348842646714987,0.9845686228664952,0.9576984307482375,0.9705,10,2014,0
182,945,3414,4177,0.21679284239504473,0.041752695572378984,0.7832071576049553,0.9493882091212458,0.8707,10,2014,1
3206,76486,12616,85896,0.8584094633117102,0.0359812349891136,0.14159053668828983,0.7973707495891796,0.5528,10,2014,2
234,22,5715,5503,0.0038347568415548197,0.04078786822381036,0.9961652431584452,0.9606656580937972,0.9777,10,2014,3
349,36,7965,7652,0.0044994375703037125,0.04361954755655543,0.9955005624296963,0.9580226124609094,0.9759,10,2014,4
199,44,4734,4579,0.009208874005860193,0.041649225617413146,0.9907911259941398,0.9596594364484087,0.9746,10,2014,5
182,945,3414,4177,0.21679284239504473,0.041752695572378984,0.7832071576049553,0.9493882091212458,0.8707,10,2014,6
