lim_attack,lim_normal,reject_rate,error_rate,fpr,fnr
0.54,0.98,0.11489349838295974,0.049754037981499126,0.038205649177323615,0.06130242678567464
0.54,1.0,0.151532470911862,0.046716742512825996,0.04108385991217736,0.05234962511347462
0.56,0.5,0.016091409241292147,0.11482424091895403,0.035795459859886074,0.19385302197802198
0.56,0.52,0.021514070108917885,0.1109702637152908,0.035851460476270774,0.18608906695431082
0.56,0.54,0.022094903535184566,0.11052890836764807,0.03585549122116664,0.18520232551412952
0.56,0.56,0.023070703691312592,0.10994484480630562,0.03587532224044997,0.18401436737216129
0.56,0.58,0.023470317088584068,0.10967570601446984,0.03588104033452718,0.1834703716944125
0.56,0.6,0.02611427084495,0.1078755792012325,0.03591808386830349,0.1798330745341615
0.56,0.62,0.027977584476413516,0.10675775028928662,0.035957230907997594,0.17755826967057564
0.56,0.64,0.02900449797405301,0.1060639871588614,0.035972778373094205,0.17615519594462858
0.56,0.66,0.03384632541541207,0.1054826296396082,0.03626628760957119,0.1746989716696452
0.56,0.68,0.03715475261142708,0.10304849781092747,0.03630309814263219,0.16979389747922274
0.56,0.7,0.04616464071967585,0.09533169124775533,0.036329979115245874,0.15433340338026477
0.56,0.72,0.046508494108025725,0.09507567438084304,0.036334463148100675,0.1538168856135854
0.56,0.74,0.053497081892866435,0.09041123114832664,0.036472628850259224,0.14434983344639404
0.56,0.76,0.05591799561354596,0.08845177363435448,0.03649628075529277,0.1404072665134162
0.56,0.78,0.05814839597041002,0.08658615558067546,0.03651473661110422,0.1366575745502467
0.56,0.8,0.058273855990483625,0.08650833083814383,0.03651787247848241,0.13649878919780523
0.56,0.82,0.07342199174751868,0.0749956602471053,0.03676060937890227,0.11323071111530834
0.56,0.84,0.0742723318835731,0.0744719937739737,0.03678463638286011,0.11215935116508731
0.56,0.86,0.07627504553734062,0.07315008276479365,0.03683526637470523,0.10946489915488208
0.56,0.88,0.07668395226943236,0.07284896767185035,0.036843422674060385,0.10885451266964032
0.56,0.9,0.09511728188543177,0.05898470043355411,0.03722581586498711,0.08074358500212112
0.56,0.92,0.09597226868889633,0.058244889675486966,0.037238493723849374,0.07925128562712455
0.56,0.94,0.10314207650273224,0.05659648590731379,0.03766843509158735,0.07552453672304023
0.56,0.96,0.1131788781086205,0.05012130467428239,0.037992276459084096,0.06225033288948069
0.56,0.98,0.11514906509051707,0.04972658812954513,0.0381194282583794,0.061333748000710855
0.56,1.0,0.15178803761941936,0.04668402385444437,0.04099142040038131,0.052376627308507416
0.58,0.5,0.04204769339429761,0.11788005235160576,0.031883622430292725,0.2038764822729188
0.58,0.52,0.04747035426192335,0.11387114768437648,0.03193370581485035,0.1958085895539026
0.58,0.54,0.04805118768819003,0.11341196686076169,0.03193731068089029,0.1948866230406331
0.58,0.56,0.049026987844318054,0.11280317811155942,0.03195504645011907,0.19365130977299977
0.58,0.58,0.049426601241589534,0.1125228632659895,0.03196016041270499,0.193085566119274
0.58,0.6,0.052070554997955466,0.11064756563923814,0.0319932903614912,0.18930184091698507
0.58,0.62,0.05393386862941898,0.10948143099175639,0.032028301886792454,0.18693456009672033
0.58,0.64,0.054960782127058475,0.10875815520878652,0.032042206995488605,0.18547410342208445
0.58,0.66,0.05980260956841753,0.1081313823480988,0.032304720580818895,0.1839580441153787
0.58,0.68,0.06311103676443255,0.10559349138384015,0.03233764501933591,0.17884933774834438
0.58,0.7,0.07212092487268132,0.09754380431762377,0.032361688336447175,0.16272592029880037
0.58,0.72,0.07246477826103119,0.0972762003048397,0.0323656990323657,0.1621867015773137
0.58,0.74,0.0794533660458719,0.09239325278129341,0.03248928188638799,0.15229722367619883
0.58,0.76,0.08187427976655143,0.09034281014768251,0.03251043781361321,0.14817518248175182
0.58,0.78,0.08410468012341549,0.08838990053925341,0.03252694610778443,0.1442528549707224
0.58,0.8,0.08423014014348909,0.08830823421400306,0.032529751068355595,0.14408671735965053
0.58,0.82,0.09937827590052414,0.07622568116012335,0.032746879641954586,0.11970448267829212
0.58,0.84,0.10022861603657857,0.07567421645552028,0.032768372488079844,0.11858006042296072
0.58,0.86,0.10223132969034608,0.07428256685286962,0.03281366285532026,0.11575147085041897
0.58,0.88,0.10264023642243783,0.07396576000547868,0.032820959010054135,0.11511056100090322
0.58,0.9,0.12107356603843723,0.059351084583144136,0.03316304103621072,0.08553912813007755
0.58,0.92,0.1219285528419018,0.05857033817949974,0.03317438292716293,0.08396629343183655
0.58,0.94,0.1290983606557377,0.056798067182292675,0.033559037216428604,0.08003709714815674
0.58,0.96,0.13913516226162595,0.04993760133790602,0.033848792111586354,0.06602641056422569
0.58,0.98,0.14110534924352255,0.04951032475809494,0.03396256614947531,0.06505808336671458
0.58,1.0,0.17774432177242483,0.04606127110452901,0.03653326733312529,0.05558927487593274
0.6,0.5,0.043195420244600574,0.11793816078360106,0.03156530071585593,0.2043110208513462
0.6,0.52,0.04861808111222631,0.11392253561201962,0.031614900403654535,0.19623017082038471
0.6,0.54,0.04919891453849299,0.11346258591404088,0.03161847045649167,0.1953067013715901
0.6,0.56,0.050174714694621016,0.11285270108647485,0.03163603495028623,0.1940693672226635
0.6,0.58,0.050574328091892495,0.11257189742493195,0.03164109952820861,0.19350269532165532
0.6,0.6,0.05321828184825843,0.11069331368804289,0.0316739095596761,0.1897127178164097
0.6,0.62,0.05508159547972195,0.10952503461375185,0.03170858302269617,0.18734148620480753
0.6,0.64,0.056108508977361436,0.10880046551692761,0.03172235387418688,0.18587857715966835
0.6,0.66,0.0609503364187205,0.10817114679086394,0.03198233356812427,0.1843599600136036
0.6,0.68,0.06425876361473551,0.10562874198249693,0.032014940305475886,0.17924254365951797
0.6,0.7,0.07326865172298427,0.09756473519129849,0.032038751632927444,0.16309071874966954
0.6,0.72,0.07361250511133414,0.0972966247620223,0.03204272363150868,0.16255052589253594
0.6,0.74,0.08060109289617487,0.09240400978768955,0.03216511425316625,0.15264290532221284
0.6,0.76,0.0830220066168544,0.0903496066257886,0.03218606611554414,0.14851314713603306
0.6,0.78,0.08525240697371846,0.08839290352986956,0.03220241518113859,0.14458339187860053
0.6,0.8,0.08537786699379206,0.08831106545821436,0.03220519308738534,0.14441693782904338
0.6,0.82,0.10052600275082711,0.07620344246828017,0.03242022790648308,0.11998665703007728
0.6,0.84,0.10137634288688153,0.07565072782876282,0.03244151355109055,0.11885994210643509
0.6,0.86,0.10337905654064905,0.0742559612183921,0.032486367327996285,0.11602555510878793
0.6,0.88,0.10378796327274079,0.07393845942432178,0.03249359315313573,0.11538332569550784
0.6,0.9,0.1222212928887402,0.05929049494099907,0.03283237897946022,0.08574861090253792
0.6,0.92,0.12307627969220475,0.0585079452738325,0.03284361162429254,0.08417227892337245
0.6,0.94,0.13024608750604066,0.056729425141862,0.03322456244437852,0.08023428783934548
0.6,0.96,0.14028288911192893,0.049851547870861886,0.03351152956195644,0.06619156617976733
0.6,0.98,0.1422530760938255,0.04942259771140293,0.03362420943079017,0.06522098599201569
0.6,1.0,0.17889204862272778,0.04595006993022747,0.036170258574288974,0.05572988128616596
0.62,0.5,0.04751217426861455,0.11809486435218651,0.03025342891008636,0.20593629979428665
0.62,0.52,0.05293483513624029,0.11405408973068837,0.03030103170490413,0.1978071477564726
0.62,0.54,0.05351566856250697,0.11359126640658038,0.03030445803454482,0.19687807477861594
0.62,0.56,0.05449146871863499,0.11297726056775427,0.030321315432191884,0.19563320570331666
0.62,0.58,0.05489108211590647,0.11269462440856462,0.030326176129452036,0.1950630726876772
0.62,0.6,0.057535035872272405,0.11080372304088375,0.030357665404910465,0.19124978067685702
0.62,0.62,0.05939834950373592,0.1096273791797316,0.03039094319652999,0.1888638151629332
0.62,0.64,0.060425263001375414,0.10889795975671518,0.030404159773103286,0.18739175974032707
0.62,0.66,0.06526709044273447,0.10825864030566315,0.030653678250757762,0.18586360236056854
0.62,0.68,0.06857551763874949,0.10569933452728457,0.030684973331933936,0.1807136957226352
0.62,0.7,0.07758540574699825,0.09758184629930129,0.03070782686743882,0.16445586573116378
0.62,0.72,0.07792925913534812,0.09731183794504454,0.03071163910004202,0.16391203679004707
0.62,0.74,0.08491784692018885,0.09238289611911747,0.030829107432153915,0.15393668480608103
0.62,0.76,0.08733876064086837,0.09031366365031687,0.030849216779057834,0.1497781105215759
0.62,0.78,0.08956916099773243,0.08834276206077978,0.030864908441782794,0.14582061567977675
0.62,0.8,0.08969462101780602,0.0882602772176469,0.030867574649428433,0.14565297978586536
0.62,0.82,0.10484275677484109,0.07605857528400897,0.03107396492584183,0.1210431856421761
0.62,0.84,0.10569309691089551,0.0755011482338416,0.03109439508058824,0.11990790138709496
0.62,0.86,0.10769581056466303,0.07409464513533143,0.031137446264668293,0.11705184400599457
0.62,0.88,0.10810471729675476,0.07377453180473774,0.03114438171235994,0.11640468189711553
0.62,0.9,0.12653804691275417,0.05900143162755843,0.031469557899681,0.08653330535543587
0.62,0.92,0.12739303371621874,0.058212113962521156,0.03148033947082489,0.08494388845421742
0.62,0.94,0.13456284153005466,0.056409493955692364,0.031845998455231415,0.08097298945615332
0.62,0.96,0.1445996431359429,0.049465912374383435,0.03212145425489413,0.06681037049387274
0.62,0.98,0.14656983011783947,0.04903048614836016,0.03222961597049627,0.06583135632622406
0.62,1.0,0.18320880264674175,0.04546531455360044,0.03467385444743935,0.05625677465976153
0.64,0.5,0.04863202111445671,0.11811689239869061,0.02987925955901036,0.20635452523837086
0.64,0.52,0.05405468198208245,0.11406963843675985,0.029926291778988444,0.19821298509453125
0.64,0.54,0.054635515408349135,0.11360607588865697,0.029929677042288043,0.1972824747350259
0.64,0.56,0.055611315564477154,0.11299100258642704,0.02994633239957368,0.1960356727732804
0.64,0.58,0.056010928961748634,0.11270789335639779,0.02995113484142407,0.19546465187137152
0.64,0.6,0.058654882718114566,0.1108138126070833,0.02998224673264335,0.19164537848152324
0.64,0.62,0.060518196349578085,0.10963537913951002,0.030015125732652675,0.18925563254636737
0.64,0.64,0.061545109847217574,0.10890470706187481,0.0300281839332665,0.18778123019048312
0.64,0.66,0.06638693728857663,0.10826266895611152,0.030274713224566856,0.18625062468765619
0.64,0.68,0.06969536448459165,0.10569900662601625,0.030305633507053814,0.1810923797449787
0.64,0.7,0.07870525259284042,0.09756777405082398,0.03032821335778695,0.164807334743861
0.64,0.72,0.07904910598119029,0.09729727599027294,0.03033197993790303,0.16426257204264283
0.64,0.74,0.086037693766031,0.09235893257129837,0.03044804173539453,0.15426982340720222
0.64,0.76,0.08845860748671053,0.09028587822260156,0.030467910333179794,0.15010384611202332
0.64,0.78,0.09068900784357459,0.08831131902714373,0.03048341414238395,0.1461392239119035
0.64,0.8,0.09081446786364819,0.08822866638475814,0.03048604843200891,0.14597128433750736
0.64,0.82,0.10596260362068324,0.07600265709412084,0.030689968488410307,0.12131534569983136
0.64,0.84,0.10681294375673767,0.07544400600289496,0.030710154179482717,0.1201778578263072
0.64,0.86,0.10881565741050518,0.07403445889760289,0.030752690255029396,0.1173162275401764
0.64,0.88,0.10922456414259693,0.07371366978215675,0.030759542724278242,0.11666779684003527
0.64,0.9,0.12765789375859635,0.05890817911738595,0.031080829735788473,0.08673552849898343
0.64,0.92,0.1285128805620609,0.058117112919543815,0.03109148240271059,0.08514274343637704
0.64,0.94,0.1356826883758968,0.05630807217025588,0.03145277131111001,0.08116337302940174
0.64,0.96,0.14571948998178508,0.04934740937963096,0.03172493729953337,0.06696988145972854
0.64,0.98,0.14768967696368165,0.048910251454841853,0.03183180774590698,0.06598869516377673
0.64,1.0,0.18432864949258393,0.04531977805688129,0.034246944741071525,0.056392611372691054
0.66,0.5,0.05041169473253782,0.11816549207014301,0.029303753366353415,0.20702723077393262
0.66,0.52,0.05583435560016356,0.1141078535832257,0.029349907102639794,0.1988658000638116
0.66,0.54,0.056415189026430244,0.11364310537775867,0.029353229138173346,0.197932981617344
0.66,0.56,0.05739098918255827,0.11302632463367747,0.02936957342393356,0.19668307584342137
0.66,0.58,0.05779060257982974,0.11274245766480437,0.029374286172753273,0.19611062915685545
0.66,0.6,0.06043455633619568,0.11084328368922523,0.029404817023045742,0.19228175035540473
0.66,0.62,0.062297869967659195,0.10966150758135063,0.02943708202086703,0.18988593314183422
0.66,0.64,0.06332478346529868,0.10892882895021692,0.02944989637648929,0.18840776152394456
0.66,0.66,0.06816661090665775,0.10828252371717641,0.0296918232993035,0.1868732241350493
0.66,0.68,0.07147503810267276,0.10571187643810136,0.02972216650907806,0.18170158636712466
0.66,0.7,0.08048492621092153,0.09755857281295918,0.029744324970131422,0.16537282065578693
0.66,0.72,0.0808287795992714,0.09728728945723607,0.029748021259511336,0.1648265576549608
0.66,0.74,0.08781736738411211,0.09233388608969106,0.02986191741913197,0.15480585476025016
0.66,0.76,0.09023828110479164,0.09025469782465362,0.029881415334389552,0.15062798031491767
0.66,0.78,0.0924686814616557,0.08827426653959851,0.02989662990431541,0.1466519031748816
0.66,0.8,0.0925941414817293,0.08819134528217085,0.02989921504952778,0.14648347551481392
0.66,0.82,0.10774227723876435,0.07592634415727217,0.03009933166329758,0.12175335665124676
0.66,0.84,0.10859261737481878,0.07536573327044235,0.0301191409463527,0.120612325594532
0.66,0.86,0.11059533102858629,0.07395130914096323,0.030160883892227177,0.1177417343896993
0.66,0.88,0.11100423776067804,0.07362943620320493,0.030167608596605174,0.11709126380980468
0.66,0.9,0.12943756737667744,0.058771983046298305,0.03048290723871094,0.08706105885388567
0.66,0.92,0.130292554180142,0.05797810834288277,0.030493361422762235,0.0854628552630033
0.66,0.94,0.13746236199397793,0.05615888862556924,0.03084792133383557,0.08146985591730291
0.66,0.96,0.14749916359986617,0.04917085547585979,0.031115021596544553,0.06722668935517502
0.66,0.98,0.14946935058176275,0.04873095567263643,0.031219903691813804,0.06624200765345906
0.66,1.0,0.18610832311066502,0.04510077249907409,0.03359022515812879,0.056611319840019395
0.68,0.5,0.06543437046949928,0.11883986936734306,0.024721142111089035,0.2129585966235971
0.68,0.52,0.07085703133712501,0.11469196991998219,0.024760262290111055,0.20462367754985333
0.68,0.54,0.0714378647633917,0.11421689752809494,0.024763078089461713,0.20367071696672817
0.68,0.56,0.07241366491951973,0.11358532664110155,0.024776931756763165,0.20239372152543994
0.68,0.58,0.0728132783167912,0.11329487791845143,0.024780926368498917,0.20180882946840395
0.68,0.6,0.07545723207315713,0.11135144544277477,0.024806805020221392,0.19789608586532814
0.68,0.62,0.07732054570462064,0.11014069770800447,0.024834153852002508,0.19544724156400642
0.68,0.64,0.07834745920226013,0.10939057872628563,0.024845015783668656,0.1939361416689026
0.68,0.66,0.0831892866436192,0.10870867004722003,0.0250500905944723,0.19236724949996775
0.68,0.68,0.08649771383963421,0.10607718057035535,0.0250758128286822,0.1870785483120285
0.68,0.7,0.09550760194788298,0.09773088807295607,0.025094596930641724,0.17036717921527042
0.68,0.72,0.09585145533623285,0.09745275278076351,0.025097730350676667,0.16980777521085036
0.68,0.74,0.10284004312107356,0.09236818576121823,0.025194284281774882,0.15954208724066157
0.68,0.76,0.1052609568417531,0.09023534309260606,0.025210813731354805,0.1552598724538573
0.68,0.78,0.10749135719861715,0.08820350177189655,0.025223712026874404,0.1511832915169187
0.68,0.8,0.10761681721869075,0.08811824209480353,0.025225903614457833,0.1510105805751492
0.68,0.82,0.12276495297572582,0.0755121138094521,0.02539556039342223,0.12562866722548197
0.68,0.84,0.12361529311178023,0.07493440990524532,0.025412355092196373,0.12445646471829426
0.68,0.86,0.12561800676554774,0.07347738494922448,0.02544774593157449,0.12150702396687448
0.68,0.88,0.1260269134976395,0.07314602414801512,0.025453447368933742,0.1208386009270965
0.68,0.9,0.1444602431136389,0.05783300653117241,0.02572078235276747,0.08994523070957736
0.68,0.92,0.14531522991710347,0.05701442458201834,0.02572964669738863,0.08829920246664805
0.68,0.94,0.15248503773093938,0.055108092986631385,0.026030303935925404,0.08418588203733736
0.68,0.96,0.16252183933682762,0.04788031507176877,0.026256820442738426,0.06950380970079911
0.68,0.98,0.1644920263187242,0.047416997709785816,0.026345771871628638,0.068488223547943
0.68,1.0,0.20113099884762647,0.04345415430920121,0.02835686457508112,0.0585514440433213
0.7,0.5,0.0661871305899409,0.11895213782688294,0.024610406199437964,0.2132938694543279
0.7,0.52,0.07160979145756663,0.11479930044071973,0.024649355572403334,0.20494924530903613
0.7,0.54,0.07219062488383332,0.11432365823148624,0.024652159077984608,0.20399515738498789
0.7,0.56,0.07316642503996133,0.1136912989157881,0.024665952261282705,0.20271664557029348
0.7,0.58,0.07356603843723282,0.11340049311649239,0.024669929433189165,0.20213105679979562
0.7,0.6,0.07620999219359875,0.11145465613213415,0.024695695106435503,0.1982136171578328
0.7,0.62,0.07807330582506226,0.11024236356156844,0.02472292454802958,0.1957618025751073
0.7,0.64,0.07910021932270175,0.1094912984490993,0.024733739064282997,0.1942488578339156
0.7,0.66,0.08394204676406082,0.108807979726038,0.024937918867870258,0.19267804058420576
0.7,0.68,0.08725047396007583,0.1061731531099618,0.02496352886977887,0.18738277735014472
0.7,0.7,0.0962603620683246,0.09781608397377792,0.02498223101600169,0.17064993693155414
0.7,0.72,0.09660421545667447,0.09753757279943728,0.024985350765122333,0.17008979483375222
0.7,0.74,0.10359280324151518,0.09244591144886818,0.02508148348151434,0.15981033941622202
0.7,0.76,0.10601371696219472,0.09031009886406074,0.02509794083022946,0.15552225689789204
0.7,0.78,0.10824411731905877,0.08827540230088031,0.025110782865583457,0.15144002173617716
0.7,0.8,0.10836957733913237,0.0881900173338743,0.025112964893986792,0.1512670697737618
0.7,0.82,0.12351771309616742,0.07556515894134722,0.025281881804043546,0.1258484360786509
0.7,0.84,0.12436805323222185,0.07498653932055603,0.02529860327588219,0.12467447536522988
0.7,0.86,0.12637076688598936,0.07352721307757878,0.02533383981532887,0.12172058633982868
0.7,0.88,0.12677967361808112,0.07319533337573308,0.02533951639615767,0.12105115035530851
0.7,0.9,0.1452130032340805,0.05785734795086136,0.025605686214670353,0.09010900968705236
0.7,0.92,0.14606799003754506,0.057037393753795566,0.025614511935712597,0.08846027557187854
0.7,0.94,0.153237797851381,0.05512700272075989,0.025913859580954657,0.08434014586056512
0.7,0.96,0.16327459945726924,0.04788630269826331,0.026139389980402994,0.06963321541612362
0.7,0.98,0.16524478643916582,0.047421916064341416,0.026227954300234953,0.06861587782844789
0.7,1.0,0.2018837589680681,0.04344602893220548,0.028230314212839856,0.0586617436515711
0.72,0.5,0.06701888405635478,0.11907827568746636,0.02449041391449174,0.21366613746044097
0.72,0.52,0.07244154492398053,0.11491996411525948,0.02452917815879515,0.2053107500717238
0.72,0.54,0.0730223783502472,0.11444369007850222,0.02453196833973174,0.2043554118172727
0.72,0.56,0.07399817850637523,0.11381045707074208,0.024545695967221823,0.20307521817426236
0.72,0.58,0.0743977919036467,0.1135192554491897,0.024549654236902266,0.20248885666147712
0.72,0.6,0.07704174566001264,0.11157075291997928,0.02457529745795706,0.1985662083820015
0.72,0.62,0.07890505929147615,0.11035674833298922,0.02460239749793237,0.1961110991680461
0.72,0.64,0.07993197278911565,0.10960463435029283,0.024613160622747203,0.19459610807783845
0.72,0.66,0.0847738002304747,0.10891976290376472,0.024816370366108585,0.19302315544142085
0.72,0.68,0.08808222742648972,0.10628123585789612,0.024841858723927086,0.18772061299186515
0.72,0.7,0.09709211553473848,0.097912211811148,0.02486047204157501,0.17096395158072097
0.72,0.72,0.09743596892308837,0.09763328375571372,0.02486357697333026,0.17040299053809718
0.72,0.74,0.10442455670792908,0.09253375590204074,0.024959253151250374,0.16010825865283113
0.72,0.76,0.1068454704286086,0.09039464854450352,0.024975632352515417,0.1558136647364916
0.72,0.78,0.10907587078547266,0.08835678411556695,0.024988413409547352,0.15172515482158655
0.72,0.8,0.10920133080554627,0.0882712602292549,0.024990585077105804,0.151551935381404
0.72,0.82,0.12434946656258132,0.07562562252808384,0.025158700069021163,0.12609254498714653
0.72,0.84,0.12519980669863573,0.07504598735611268,0.025175342172589227,0.12491663253963611
0.72,0.86,0.12720252035240326,0.07358410849109952,0.025210411471321695,0.12195780551087734
0.72,0.88,0.127611427084495,0.07325165307638798,0.02521606111094872,0.12128724504182724
0.72,0.9,0.1460447567004944,0.05788596156610004,0.02548096804048599,0.0902909550917141
0.72,0.92,0.14689974350395896,0.05706448405518484,0.02548975189843496,0.08863921621193473
0.72,0.94,0.15406955131779487,0.05514960248023702,0.0257876801052233,0.08451152485525075
0.72,0.96,0.16410635292368314,0.047894564477847096,0.026012141679733043,0.06977698727596114
0.72,0.98,0.16607653990557972,0.047428995420707026,0.02610028641736254,0.0687577044240515
0.72,1.0,0.202715512434482,0.04343873738320057,0.02809318078200647,0.058784293984394664
0.74,0.5,0.06972324448905245,0.11937347926052547,0.023908494380320233,0.2148384641407307
0.74,0.52,0.07514590535667819,0.11519781466078084,0.023946360153256706,0.20644926916830497
0.74,0.54,0.07572673878294488,0.11471954438444593,0.023949085666590788,0.20549000310230106
0.74,0.56,0.0767025389390729,0.11408351055461899,0.023962495136325243,0.20420452597291275
