corrects,samples,fp,fn,fnr,fpr,tp,tn,recall,precision,accuracy,month,year,day
5436,6316,114,766,0.24255858138062064,0.03609879670677644,2392,3044,0.7574414186193793,0.9545091779728652,0.86067,03,2014,0
4747,5116,82,287,0.11219702892885067,0.03205629397967162,2271,2476,0.8878029710711494,0.9651508712282193,0.92787,03,2014,1
2076,2112,23,13,0.01231060606060606,0.021780303030303032,1043,1033,0.9876893939393939,0.9784240150093808,0.98295,03,2014,2
5405,6016,85,526,0.17486702127659576,0.028257978723404256,2482,2923,0.8251329787234043,0.9668874172185431,0.89844,03,2014,3
6930,7390,134,326,0.08822733423545331,0.036265223274695536,3369,3561,0.9117726657645466,0.9617470739366257,0.93775,03,2014,4
6686,6844,124,34,0.009935710111046173,0.03623611922852133,3388,3298,0.9900642898889538,0.9646924829157175,0.97691,03,2014,5
3564,3646,61,21,0.01151947339550192,0.033461327482172246,1802,1762,0.988480526604498,0.9672571121846484,0.97751,03,2014,6
