timestamp,clf,time_elapsed,type,month,last_month
2021-07-04 22:38:21.065650,EnsembleRejection_update_3delay,309.2801628669986,test,05,02
2021-07-04 22:38:25.964196,EnsembleRejection,4.841763747001096,train,06,03
2021-07-04 22:38:48.099931,EnsembleRejection,3.2915717479991145,train,06,03
2021-07-04 22:40:51.275019,EnsembleRejection,1.240771033000783,train,06,03
2021-07-04 22:41:53.976175,EnsembleRejection,3.8551172760016925,train,06,03
2021-07-04 22:42:28.447892,EnsembleRejection,6.7850347029998375,train,06,03
2021-07-04 22:42:52.111339,EnsembleRejection,2.4203751850000117,train,06,03
2021-07-04 22:45:39.940522,EnsembleRejection,1.4849506550017395,train,06,03
2021-07-04 22:45:58.916816,EnsembleRejection_update_3delay,457.8505270129972,test,06,03
2021-07-04 22:46:12.411043,EnsembleRejection,13.417638369999622,train,07,04
2021-07-04 22:46:56.188041,EnsembleRejection,9.969459885000106,train,07,04
2021-07-04 22:47:22.893274,EnsembleRejection,5.091601234002155,train,07,04
2021-07-04 22:48:16.529447,EnsembleRejection,18.88400027500029,train,07,04
2021-07-04 22:49:24.663347,EnsembleRejection,16.085486415999185,train,07,04
2021-07-04 22:50:11.898509,EnsembleRejection,17.027798659000837,train,07,04
2021-07-04 22:51:26.849175,EnsembleRejection,4.258087539998087,train,07,04
2021-07-04 22:51:54.710207,EnsembleRejection_update_3delay,355.7927722280001,test,07,04
2021-07-04 22:51:59.528125,EnsembleRejection,4.76773112400042,train,08,05
2021-07-04 22:52:23.039900,EnsembleRejection,1.2747376789993723,train,08,05
2021-07-04 22:53:09.879164,EnsembleRejection,2.230698747000133,train,08,05
2021-07-04 22:53:39.396339,EnsembleRejection,3.0652909060008824,train,08,05
2021-07-04 22:54:18.034996,EnsembleRejection,8.79404826300015,train,08,05
2021-07-04 22:54:36.655366,EnsembleRejection,1.7746986929996638,train,08,05
2021-07-04 22:55:12.460221,EnsembleRejection,2.1201511539984494,train,08,05
2021-07-04 22:55:35.649336,EnsembleRejection_update_3delay,220.93845894599872,test,08,05
2021-07-04 22:55:37.560628,EnsembleRejection,1.691939051997906,train,09,06
2021-07-04 22:59:09.392806,EnsembleRejection,105.61017792300117,train,09,06
2021-07-04 23:00:19.121323,EnsembleRejection,39.151185365000856,train,09,06
2021-07-04 23:00:32.038810,EnsembleRejection,1.9663211589977436,train,09,06
2021-07-04 23:01:02.474436,EnsembleRejection,2.1985939360019984,train,09,06
2021-07-04 23:05:41.846479,EnsembleRejection,241.48368378899613,train,09,06
2021-07-04 23:06:16.885069,EnsembleRejection,3.158501215999422,train,09,06
2021-07-04 23:06:32.822999,EnsembleRejection_update_3delay,657.1730222670012,test,09,06
