corrects,samples,fp,fn,fnr,fpr,tp,tn,recall,precision,accuracy,month,year,day
7520,8554,76,958,0.22398877718026655,0.017769464577975215,3319,4201,0.7760112228197334,0.9776141384388807,0.87912,10,2014,0
6785,8718,103,1830,0.4198210598761184,0.023629272768983713,2529,4256,0.5801789401238816,0.9608662613981763,0.77827,10,2014,1
92779,178204,1814,83611,0.9383739983389823,0.020358690040627594,5491,87288,0.06162600166101771,0.7516769336071184,0.52063,10,2014,2
9541,11474,125,1808,0.31514728952414156,0.021788391145197837,3929,5612,0.6848527104758585,0.969166255550074,0.83153,10,2014,3
13458,16002,176,2368,0.29596300462442193,0.021997250343707038,5633,7825,0.7040369953755781,0.9697021862626958,0.84102,10,2014,4
9084,9556,106,366,0.07660108832147342,0.022185014650481373,4412,4672,0.9233989116785266,0.9765382912793271,0.95061,10,2014,5
6785,8718,103,1830,0.4198210598761184,0.023629272768983713,2529,4256,0.5801789401238816,0.9608662613981763,0.77827,10,2014,6
