fp,fn,tp,tn,fnr,fpr,rejection_vote,rejection_rate,month,year,day
128,10,3700,3722,0.0026954177897574125,0.03324675324675325,278,0.0354682316917581,May,2014,0
83,734,2413,2856,0.23323800444868129,0.02824089826471589,434,0.06656441717791411,May,2014,1
165,10,5434,5178,0.0018368846436443791,0.030881527231892195,267,0.02415415234304324,May,2014,2
519,1608,14709,15616,0.09854752711895569,0.03216609854353889,372,0.011333170850597124,May,2014,3
199,3,4835,4656,0.0006200909466721786,0.04098867147270855,77,0.007881269191402251,May,2014,4
102,734,2514,3104,0.22598522167487683,0.031815346225826574,66,0.010122699386503068,May,2014,5
180,14,3818,3621,0.0036534446764091857,0.0473559589581689,97,0.012548512289780078,May,2014,6
