fp,fn,tp,tn,fnr,fpr,rejection_vote,rejection_rate,month,year,day
186,39,4114,4023,0.009390801830002408,0.044191019244476125,192,0.02244563946691606,Oct,2014,0
176,859,3408,4120,0.20131239746894775,0.040968342644320296,155,0.017779307180545996,Oct,2014,1
3102,152,88751,84623,0.0017097285805878317,0.03536050156739812,1576,0.00884379699670041,Oct,2014,2
236,17,5710,5218,0.002968395320412083,0.04327099376604327,293,0.025535994422171866,Oct,2014,3
344,5,7977,7531,0.0006264094211976949,0.043682539682539684,145,0.009061367329083865,Oct,2014,4
200,1,4663,4495,0.0002144082332761578,0.042598509052183174,197,0.020615320217664296,Oct,2014,5
178,859,3311,4123,0.20599520383693046,0.04138572425017438,247,0.02833218628125717,Oct,2014,6
