fp,fn,tp,tn,fnr,fpr,rejection_vote,rejection_rate,month,year,day
3978,40,85431,80077,0.00046799499245358075,0.047326155493426926,1434,0.008387927000467945,Nov,2014,0
213,7,5991,5715,0.0011670556852284096,0.035931174089068825,130,0.010783012607830126,Nov,2014,1
4567,437,70150,64785,0.0061909416748126425,0.06585246279847733,1711,0.012079068125661842,Nov,2014,2
3454,14,54841,50212,0.00025521830279828637,0.06436104796332874,1435,0.013050674815380697,Nov,2014,3
2875,371,70072,66443,0.005266669505841603,0.04147551862431115,1889,0.013335686551358984,Nov,2014,4
1272,486,24031,22998,0.019822979973079902,0.052410383189122375,907,0.018251700406487704,Nov,2014,5
672,12,13484,12526,0.0008891523414344991,0.05091680557660252,318,0.011772545535317636,Nov,2014,6
