fp,fn,tp,tn,fnr,fpr,rejection_vote,rejection_rate,month,year,day
271,681,3861,4726,0.1499339498018494,0.05423253952371423,1287,0.11888047293552559,Feb,2014,0
214,50,3990,4150,0.012376237623762377,0.04903758020164986,920,0.09867009867009867,Feb,2014,1
74,109,1090,1139,0.09090909090909091,0.06100577081615829,188,0.07230769230769231,Feb,2014,2
145,5,5653,5217,0.0008837044892188052,0.027042148452070123,842,0.07098297083122576,Feb,2014,3
292,685,4661,6124,0.12813318368873924,0.04551122194513716,2248,0.16045681655960028,Feb,2014,4
256,762,3718,4668,0.17008928571428572,0.05199025182778229,1422,0.1313504526140772,Feb,2014,5
107,8,2715,2556,0.0029379360998898272,0.04018024784078107,568,0.09539805172992946,Feb,2014,6
