fp,fn,tp,tn,fnr,fpr,rejection_vote,rejection_rate,month,year,day
106,8,6099,8599,0.0013099721630915344,0.012176909821941412,3668,0.1984848484848485,Apr,2014,0
102,16,3891,5390,0.004095213718965958,0.018572469045884922,2127,0.18453930244664238,Apr,2014,1
79,7,4774,5505,0.0014641288433382138,0.01414756446991404,1639,0.13653782072642454,Apr,2014,2
137,37,5560,8190,0.0066106842951581205,0.016452503902966254,3380,0.1953305594082293,Apr,2014,3
133,35,5394,8222,0.006446859458463805,0.015918611609814483,3520,0.2034211742949607,Apr,2014,4
143,386,5422,7764,0.06646005509641874,0.018085240925761983,3589,0.2074086916319926,Apr,2014,5
82,177,3328,3329,0.05049928673323823,0.024039871005570215,664,0.08759894459102903,Apr,2014,6
