fp,fn,tp,tn,fpr,fnr,recall,precision,accuracy,month,year,day
109,772,3147,3810,0.19698902781321767,0.027813217657565704,0.8030109721867823,0.9665233415233415,0.8876,05,2014,0
66,990,2270,3194,0.30368098159509205,0.020245398773006136,0.696319018404908,0.9717465753424658,0.838,05,2014,1
161,2049,3478,5366,0.3707255292201918,0.029129726795730053,0.6292744707798082,0.9557570761198131,0.8001,05,2014,2
389,2070,14342,16023,0.12612722398245185,0.023702169144528395,0.8738727760175481,0.9735931029801099,0.9251,05,2014,3
121,1716,3169,4764,0.3512794268167861,0.024769703172978507,0.648720573183214,0.9632218844984802,0.812,05,2014,4
66,990,2270,3194,0.30368098159509205,0.020245398773006136,0.696319018404908,0.9717465753424658,0.838,05,2014,5
143,261,3604,3722,0.06752910737386805,0.036998706338939195,0.9324708926261319,0.9618361355751268,0.9477,05,2014,6
