fp,fn,tp,tn,fpr,fnr,recall,precision,accuracy,month,year,day
346,3220,2193,5067,0.5948642157768336,0.06392019213005727,0.40513578422316643,0.8637258763292635,0.6706,02,2014,0
245,342,4320,4417,0.07335907335907337,0.052552552552552555,0.9266409266409267,0.9463307776560789,0.937,02,2014,1
84,166,1134,1216,0.1276923076923077,0.06461538461538462,0.8723076923076923,0.9310344827586207,0.9038,02,2014,2
255,1407,4524,5676,0.2372281234193222,0.042994436014162876,0.7627718765806778,0.9466415568110483,0.8599,02,2014,3
380,2035,4970,6625,0.29050678087080656,0.05424696645253391,0.7094932191291934,0.9289719626168225,0.8276,02,2014,4
346,3220,2193,5067,0.5948642157768336,0.06392019213005727,0.40513578422316643,0.8637258763292635,0.6706,02,2014,5
172,121,2856,2805,0.04064494457507558,0.05777628485052066,0.9593550554249244,0.9431968295904888,0.9508,02,2014,6
