fp,fn,tp,tn,fpr,fnr,recall,precision,accuracy,month,year,day
145,228,2930,3013,0.07219759341355288,0.04591513616212793,0.9278024065864471,0.9528455284552846,0.9409,03,2014,0
113,293,2265,2445,0.1145426114151681,0.044175136825645035,0.8854573885848319,0.9524810765349033,0.9206,03,2014,1
38,30,1026,1018,0.028409090909090908,0.03598484848484849,0.9715909090909091,0.9642857142857143,0.9678,03,2014,2
110,1236,1772,2898,0.4109042553191489,0.036569148936170214,0.589095744680851,0.9415515409139213,0.7763,03,2014,3
173,592,3103,3522,0.16021650879566982,0.04682002706359946,0.8397834912043302,0.9471916971916972,0.8965,03,2014,4
179,47,3375,3243,0.013734658094681473,0.052308591466978374,0.9862653419053186,0.949634214969049,0.967,03,2014,5
82,44,1779,1741,0.024136039495337356,0.044980800877674164,0.9758639605046626,0.9559376679204729,0.9654,03,2014,6
