fp,fn,tp,tn,fpr,fnr,recall,precision,accuracy,month,year,day
3385,1038,84442,82095,0.012143191389798783,0.03959990641085634,0.9878568086102012,0.9614583214728956,0.9741,11,2014,0
163,1250,4778,5865,0.20736562707365627,0.02704047777040478,0.7926343729263438,0.9670107265735681,0.8828,11,2014,1
2248,1599,69226,68577,0.022576773738086833,0.03174020472996823,0.9774232262619131,0.9685480034697932,0.9728,11,2014,2
2933,47586,7392,52045,0.865546218487395,0.05334861217214158,0.13445378151260504,0.7159322033898305,0.5406,11,2014,3
2248,1599,69226,68577,0.022576773738086833,0.03174020472996823,0.9774232262619131,0.9685480034697932,0.9728,11,2014,4
1047,1749,23098,23800,0.07039079164486658,0.04213788384915684,0.9296092083551334,0.9566369848829985,0.9437,11,2014,5
580,2534,10972,12926,0.1876203168961943,0.0429438767954983,0.8123796831038057,0.949792243767313,0.8847,11,2014,6
