fp,fn,tp,tn,fpr,fnr,recall,precision,accuracy,month,year,day
139,1722,7518,9101,0.18636363636363637,0.015043290043290043,0.8136363636363636,0.9818466762439598,0.8993,04,2014,0
132,1257,4506,5631,0.2181155648099948,0.022904737116085372,0.7818844351900052,0.9715394566623544,0.8795,04,2014,1
105,719,5283,5897,0.11979340219926692,0.017494168610463177,0.8802065978007331,0.9805122494432071,0.9314,04,2014,2
139,1722,6930,8513,0.19902912621359223,0.016065649560795193,0.8009708737864077,0.9803366812844816,0.8925,04,2014,3
139,1722,6930,8513,0.19902912621359223,0.016065649560795193,0.8009708737864077,0.9803366812844816,0.8925,04,2014,4
139,1722,6930,8513,0.19902912621359223,0.016065649560795193,0.8009708737864077,0.9803366812844816,0.8925,04,2014,5
82,459,3331,3708,0.12110817941952506,0.02163588390501319,0.8788918205804749,0.9759742162320539,0.9286,04,2014,6
