fp,fn,tp,tn,fnr,fpr,rejection_vote,rejection_rate,month,year,day
119,11,4022,13539,0.002727498140342177,0.008712842290232831,12609,0.4161386138613861,Sep,2014,0
29,29,2016,4473,0.014180929095354523,0.006441581519324745,3499,0.3482978299820824,Sep,2014,1
15,8,429,1782,0.018306636155606407,0.008347245409015025,1868,0.45538761579717213,Sep,2014,2
52,16,3940,5356,0.004044489383215369,0.009615384615384616,2922,0.237831678333062,Sep,2014,3
52,16,3940,5356,0.004044489383215369,0.009615384615384616,2922,0.237831678333062,Sep,2014,4
40,4,3833,5158,0.0010424811050299713,0.007695267410542516,2729,0.2319789187351241,Sep,2014,5
34,7,1718,2870,0.004057971014492754,0.011707988980716254,1819,0.2821029776674938,Sep,2014,6
