fp,fn,tp,tn,fnr,fpr,rejection_vote,rejection_rate,month,year,day
26,16,2653,2679,0.005994754589733983,0.009611829944547136,736,0.1204582651391162,Aug,2014,0
47,150,3321,5707,0.043215211754537596,0.008168230795968023,3861,0.29504814305364513,Aug,2014,1
72,5,3630,5012,0.001375515818431912,0.014162077104642014,2929,0.25145947802197804,Aug,2014,2
31,145,2447,3989,0.05594135802469136,0.007711442786069652,2560,0.27911033580462274,Aug,2014,3
26,16,2653,2679,0.005994754589733983,0.009611829944547136,736,0.1204582651391162,Aug,2014,4
50,10,3190,4386,0.003125,0.01127141568981064,2532,0.24901652242328876,Aug,2014,5
38,24,1023,2939,0.022922636103151862,0.012764528048370843,2584,0.3910411622276029,Aug,2014,6
