fp,fn,tp,tn,fnr,fpr,rejection_vote,rejection_rate,month,year,day
47,391,1790,3802,0.1792755616689592,0.012210963886723825,2924,0.3265579629215993,Jan,2014,0
65,5,4917,5846,0.0010158472165786266,0.010996447301641009,2597,0.1933730454206999,Jan,2014,1
29,32,2094,2340,0.015051740357478834,0.012241452089489235,1071,0.19241825368307583,Jan,2014,2
395,12266,23012,32088,0.34769544758773174,0.012160206877443586,9303,0.12071784490812831,Jan,2014,3
23,57,1909,2320,0.02899287894201424,0.009816474605207,1141,0.2093577981651376,Jan,2014,4
62,5,4298,4936,0.0011619800139437602,0.012404961984793917,2175,0.18952596723597073,Jan,2014,5
31,12,1128,2031,0.010526315789473684,0.015033947623666343,1518,0.32161016949152543,Jan,2014,6
