fp,fn,tp,tn,fnr,fpr,rejection_vote,rejection_rate,month,year,day
4645,72,85394,80338,0.0008424402686448413,0.054657990421613734,511,0.002989003275620028,Nov,2014,0
252,33,5973,5772,0.005494505494505495,0.04183266932270916,26,0.0021566025215660253,Nov,2014,1
3279,677,70142,67539,0.009559581468250046,0.04630178768109803,13,9.177550300035298e-05,Nov,2014,2
3730,139,54822,51219,0.0025290660650279287,0.0678811261351435,46,0.00041834915784495617,Nov,2014,3
3263,690,70130,67553,0.009743010449025698,0.04607715770447356,14,9.883515707730322e-05,Nov,2014,4
1437,1707,23135,23407,0.06871427421302632,0.05784092738689422,8,0.00016098522960518373,Nov,2014,5
756,13,13493,12749,0.0009625351695542721,0.05597926693817105,1,3.7020583444395086e-05,Nov,2014,6
