precision,recall,fpr,fnr,fp,tn,fn,tp,mean_accuracy,mean_std,month,test_year
0.5421878313754124,0.6303814409424181,0.5231643369829537,0.36961855905758173,0.5231643369829537,2238.8571428571427,1762.1714285714286,2990.285714285714,0.5536082857142858,0.07392808673798812,Jan,2010
0.5038034057544561,0.5131026127961061,0.4966975302358841,0.4868973872038938,0.4966975302358841,2914.6923076923076,2826.0384615384614,2977.9615384615386,0.5082030769230769,0.059803918785927786,Feb,2010
0.4659299004657856,0.44845000910850996,0.5097106275202821,0.55154999089149,0.5097106275202821,2757.923076923077,3104.6923076923076,2537.730769230769,0.46936999999999995,0.04237427219433981,Mar,2010
0.37503304149064615,0.32402323197267674,0.5073793410544682,0.6759767680273232,0.5073793410544682,2486.346153846154,3379.1923076923076,1711.3461538461538,0.40832192307692305,0.06686545475919421,Apr,2010
0.305224950592581,0.2385320086370118,0.5236797967068995,0.7614679913629883,0.5236797967068995,2877.5,4575.5,1490.8846153846155,0.35742615384615384,0.04683300734114119,May,2010
0.3639178802192177,0.3211727982898815,0.5411502650554572,0.6788272017101185,0.5411502650554572,2990.346153846154,4324.807692307692,2214.230769230769,0.3900115384615384,0.05969267061824643,Jun,2010
0.3131566345908957,0.2507992262726938,0.529176838200314,0.7492007737273062,0.529176838200314,2861.5384615384614,4561.153846153846,1561.5384615384614,0.36080999999999996,0.05096235567553759,Jul,2010
0.34962060120067134,0.2786808113475093,0.4967485231150468,0.7213191886524909,0.4967485231150468,2711.846153846154,3825.5,1579.576923076923,0.39096615384615385,0.06264143147003735,Aug,2010
0.38162609041646434,0.3297710605134651,0.4884764316837694,0.6702289394865351,0.4884764316837694,2928.1923076923076,3757.346153846154,1964.7692307692307,0.4206469230769231,0.08250261265047214,Sep,2010
0.2558073375331275,0.19487685582846936,0.5198663894818109,0.8051231441715305,0.5198663894818109,2916.4615384615386,4875.192307692308,1218.3461538461538,0.33750500000000005,0.05724042747918642,Oct,2010
0.3087884806371921,0.2597846573174707,0.5538663365957057,0.7402153426825294,0.5538663365957057,2939.8076923076924,4847.807692307692,1736.5384615384614,0.3529584615384615,0.06539112310962752,Nov,2010
0.4015450426121372,0.37801481109853025,0.5274314777372644,0.6219851889014697,0.5274314777372644,2383.730769230769,3121.769230769231,1942.576923076923,0.4252919230769231,0.08655330912307077,Dec,2010
0.4531901272574802,0.44133875492488417,0.5267538524085262,0.5586612450751158,0.5267538524085262,2455.793103448276,2871.7586206896553,2306.793103448276,0.4572920689655173,0.05568245090173066,Jan,2011
0.46908928631980173,0.49724847225380975,0.5443987762714582,0.5027515277461904,0.5443987762714582,2328.5185185185187,2614.925925925926,2528.4444444444443,0.4764251851851853,0.08181826988799255,Feb,2011
0.36831659140935774,0.3178491812443315,0.5216752970934555,0.6821508187556685,0.5216752970934555,2848.185185185185,4104.7037037037035,1860.962962962963,0.39808592592592584,0.056124104807612214,Mar,2011
0.36348619179827474,0.30517285157267793,0.5259925458068713,0.6948271484273221,0.5259925458068713,3284.6296296296296,4805.0,2137.5555555555557,0.3895899999999999,0.03748115967748638,Apr,2011
0.30409227950997003,0.24411515390475674,0.5407639384555343,0.7558848460952433,0.5407639384555343,3626.259259259259,6029.259259259259,1881.4444444444443,0.3516751851851853,0.046112086549254375,May,2011
0.41960754030633074,0.40196501814350016,0.5353479610457875,0.5980349818564997,0.5353479610457875,4264.7037037037035,5333.185185185185,3876.4814814814813,0.43330888888888885,0.07636867749649788,Jun,2011
0.4849785316132785,0.4752155715460622,0.5039217092332181,0.5247844284539378,0.5039217092332181,4903.0,5176.185185185185,4687.407407407408,0.4856470370370371,0.056517364303426854,Jul,2011
0.4765837384271908,0.4765814586065812,0.5174809286301472,0.5234185413934189,0.5174809286301472,4036.6666666666665,4298.592592592592,4095.8888888888887,0.47955,0.04872090484823501,Aug,2011
0.42220591348115705,0.4659123284151497,0.6316673117633598,0.5340876715848504,0.6316673117633598,2660.814814814815,4218.444444444444,3956.962962962963,0.4171214814814815,0.07319574570990099,Sep,2011
0.407252978104387,0.5004568097906686,0.7438785418036692,0.4995431902093314,0.7438785418036692,3251.6666666666665,6450.0,6456.962962962963,0.37828962962962964,0.08640251356215019,Oct,2011
0.4170763790361558,0.5016681125858823,0.7045472741646921,0.4983318874141178,0.7045472741646921,3884.703703703704,6677.444444444444,6671.925925925926,0.39856111111111114,0.07528999342712424,Nov,2011
0.40646352367816535,0.48116486012679877,0.7298100543725106,0.5188351398732011,0.7298100543725106,2097.259259259259,4320.074074074074,4108.592592592592,0.37567703703703714,0.09551862878375791,Dec,2011
