precision,recall,fpr,fnr,fp,tn,fn,tp,mean_accuracy,mean_std,month,test_year
0.9270991820998594,0.9613502790553912,0.09057579882855225,0.038649720944608806,0.09057579882855225,7273.5,304.7083333333333,7534.875,0.9353879166666667,0.08713504785696873,Jan,2015
0.896837016621343,0.9644265633311363,0.1259880824962441,0.03557343666886379,0.1259880824962441,8292.545454545454,322.3636363636364,9050.5,0.9192186363636364,0.09076622233573217,Feb,2015
0.9188931205480082,0.9417431192151696,0.08177352312982801,0.05825688078483046,0.08177352312982801,5403.227272727273,276.72727272727275,5597.545454545455,0.929984090909091,0.05094067461357946,Mar,2015
0.9032193996881148,0.9685343495295945,0.103980031545297,0.03146565047040543,0.103980031545297,7309.090909090909,284.22727272727275,7862.272727272727,0.9322768181818184,0.017811402283332473,Apr,2015
0.9082825378366344,0.9805232092991187,0.09919714899448424,0.019476790700881177,0.09919714899448424,16507.68181818182,162.1818181818182,18086.727272727272,0.9406622727272729,0.020801906261507734,May,2015
0.9105928478677184,0.9636525817794745,0.09406722942493556,0.0363474182205254,0.09406722942493556,3942.681818181818,149.27272727272728,4192.863636363636,0.9347922727272727,0.039047489881134684,Jun,2015
0.9107887877004309,0.9782886044083742,0.09602491473914618,0.021711395591625857,0.09602491473914618,16926.545454545456,161.63636363636363,18621.590909090908,0.9411304545454549,0.02108219254823114,Jul,2015
0.9057597608559878,0.9612664814886789,0.100466502512181,0.03873351851132109,0.100466502512181,31707.272727272728,505.45454545454544,35039.181818181816,0.9303999999999999,0.03169866077988305,Aug,2015
0.908147479596458,0.9890531569438898,0.10035089212690297,0.010946843056110161,0.10035089212690297,24981.136363636364,272.59090909090907,27503.363636363636,0.9443518181818183,0.013805524648578591,Sep,2015
0.8403695508077575,0.957089564137117,0.21729367030629645,0.04291043586288296,0.21729367030629645,7931.136363636364,202.36363636363637,9179.40909090909,0.869898181818182,0.13242455619050073,Oct,2015
0.8794095221375708,0.9828643867356845,0.13580410132167198,0.017135613264315605,0.13580410132167198,44590.09090909091,212.86363636363637,52248.0,0.9235304545454543,0.028117110445128417,Nov,2015
0.8853434273552421,0.9559669591501213,0.1294279348649272,0.04403304084987883,0.1294279348649272,14039.09090909091,367.8181818181818,15665.818181818182,0.9132704545454544,0.05707908894701847,Dec,2015
