precision,recall,fpr,fnr,fp,tn,fn,tp,mean_accuracy,mean_std,month,test_year
0.8868788178215329,0.6969478151301242,0.08508728325187603,0.3030521848698758,0.08508728325187603,9409.84,3477.08,6803.72,0.8059292,0.08685596121932758,Jan,2016
0.8842452194612693,0.7025897440540614,0.0884603269788174,0.2974102559459387,0.0884603269788174,7594.086956521739,2592.086956521739,5735.086956521739,0.8070643478260872,0.07549389426401479,Feb,2016
0.9181394590236917,0.7147853197097959,0.06092065392164731,0.285214680290204,0.06092065392164731,5898.826086956522,1904.5652173913043,4385.347826086957,0.8269317391304348,0.07340360869579382,Mar,2016
0.9103564327899213,0.6419482359933003,0.061359670701353654,0.3580517640066999,0.061359670701353654,7468.304347826087,2952.478260869565,4990.434782608696,0.7902939130434783,0.06302559528687389,Apr,2016
0.9151781745409227,0.6996781811410832,0.06363174614049233,0.3003218188589166,0.06363174614049233,8026.086956521739,2733.0,5817.565217391304,0.818023043478261,0.0640544625820859,May,2016
0.8974739076339312,0.6490615753673381,0.0708859329002952,0.35093842463266195,0.0708859329002952,7684.217391304348,3082.1739130434785,5149.913043478261,0.7890873913043478,0.08641575851751869,Jun,2016
0.8857675734650037,0.7092074197717616,0.09103547769571455,0.29079258022823806,0.09103547769571455,9378.91304347826,3277.0434782608695,6969.695652173913,0.809085652173913,0.061337001203195365,Jul,2016
0.8821278915159698,0.7349296365878043,0.09634962665664838,0.2650703634121958,0.09634962665664838,6472.652173913043,2006.5217391304348,5118.521739130435,0.8192904347826087,0.0554715272974475,Aug,2016
0.8476708207873195,0.739757352059818,0.13266620034932072,0.26024264794018176,0.13266620034932072,4955.782608695652,1459.9565217391305,4220.608695652174,0.8035469565217391,0.06478589355679652,Sep,2016
0.7517609308697637,0.8075356256302263,0.3097363617293899,0.1924643743697736,0.3097363617293899,8604.173913043478,1423.0434782608695,9479.304347826086,0.7488986956521739,0.16142131982385688,Oct,2016
0.6891007822600865,0.7968079345001502,0.4115373137140903,0.20319206549984986,0.4115373137140903,5345.826086956522,1510.9130434782608,6741.695652173913,0.6926360869565219,0.15839054608321024,Nov,2016
0.7533092736034941,0.7769670811876751,0.2482957117808123,0.2230329188123248,0.2482957117808123,3832.9565217391305,1161.9565217391305,3948.2608695652175,0.7643360869565217,0.07383222280888734,Dec,2016
