precision,recall,fpr,fnr,fp,tn,fn,tp,mean_accuracy,mean_std,month,test_year
0.9254355573833138,0.9624660575144675,0.09254486082910511,0.037533942485532636,0.09254486082910511,7260.708333333333,277.1666666666667,7562.416666666667,0.9349599999999999,0.09099388737234186,Jan,2015
0.8954853048421679,0.9714298905495734,0.12853682043340875,0.028570109450426536,0.12853682043340875,8271.363636363636,281.40909090909093,9091.454545454546,0.9214463636363637,0.09153340584806832,Feb,2015
0.9157792875426338,0.9405949234576841,0.08510541550454735,0.05940507654231584,0.08510541550454735,5383.590909090909,343.1363636363636,5531.136363636364,0.9277450000000002,0.05003527096435262,Mar,2015
0.9017121628251072,0.9596998154247103,0.10467910599021336,0.040300184575289694,0.10467910599021336,7301.5,356.8636363636364,7789.636363636364,0.9275113636363638,0.023399859644563717,Apr,2015
0.901274526364826,0.924525289877445,0.10186523842612288,0.07547471012255491,0.10186523842612288,16480.0,802.0909090909091,17446.81818181818,0.9113300000000002,0.01776406511820449,May,2015
0.8575737695979245,0.9949279834678826,0.16542040466425886,0.005072016532117544,0.16542040466425886,3629.090909090909,24.454545454545453,4317.681818181818,0.9147531818181819,0.00934086892377162,Jun,2015
0.8510676220714875,0.9917254938451813,0.17371271241258954,0.008274506154818744,0.17371271241258954,15540.0,42.40909090909091,18740.81818181818,0.9090072727272727,0.010941020750594312,Jul,2015
0.8472762559051794,0.9967685301859952,0.18000794996801034,0.0032314698140048295,0.18000794996801034,28914.409090909092,64.5909090909091,35480.045454545456,0.9083795454545456,0.010486340537994555,Aug,2015
0.8867556875616575,0.9911203487582468,0.1282100569644928,0.008879651241753155,0.1282100569644928,23989.954545454544,143.8181818181818,27632.136363636364,0.9314545454545455,0.02081633738592123,Sep,2015
0.8403198630277008,0.962802403421891,0.21890819143455803,0.03719759657810895,0.21890819143455803,7918.136363636364,186.04545454545453,9195.727272727272,0.8719472727272725,0.13057865617837644,Oct,2015
0.8785010915240029,0.98709161820376,0.13765316682561182,0.01290838179624005,0.13765316682561182,44506.5,234.3181818181818,52226.545454545456,0.9247186363636364,0.026412208990658735,Nov,2015
0.8851163334182828,0.9772617475862166,0.1326604078660467,0.022738252413783633,0.1326604078660467,13998.863636363636,223.86363636363637,15809.772727272728,0.9223009090909091,0.05291240991434545,Dec,2015
