precision,recall,fpr,fnr,fp,tn,fn,tp,mean_accuracy,mean_std,month,test_year
0.8957222135033198,0.8708648796439376,0.09954438722329621,0.1291351203560624,0.09954438722329621,9258.84,1422.12,8858.68,0.8856611999999999,0.06391245551012206,Jan,2016
0.900779122023379,0.9528955144676314,0.10495214815740272,0.04710448553236844,0.10495214815740272,7455.347826086957,405.17391304347825,7922.0,0.923971304347826,0.025962312774192132,Feb,2016
0.9289610886797874,0.9654915344383074,0.0740354205641081,0.03450846556169248,0.0740354205641081,5816.652173913043,261.2608695652174,6028.652173913043,0.9457273913043479,0.02190061294646407,Mar,2016
0.9246244995096669,0.932495339302588,0.07609969062931021,0.06750466069741208,0.07609969062931021,7355.95652173913,564.0869565217391,7378.826086956522,0.928198695652174,0.023944856973765177,Apr,2016
0.9155863470368166,0.9596845467458192,0.08886257104597896,0.040315453254180754,0.08886257104597896,7815.695652173913,349.30434782608694,8201.260869565218,0.9354104347826088,0.016013162335534778,May,2016
0.9040269800785383,0.971717166092693,0.10386673952601652,0.028282833907307035,0.10386673952601652,7454.0,222.3913043478261,8009.695652173913,0.9339252173913046,0.021288710595389025,Jun,2016
0.8849379302190755,0.9649889535544275,0.12666096602218418,0.03501104644557242,0.12666096602218418,9075.652173913044,331.69565217391306,9915.04347826087,0.9191647826086955,0.024063280187033596,Jul,2016
0.8926030031961026,0.9600512856108366,0.1156792678045551,0.03994871438916358,0.1156792678045551,6342.695652173913,276.2608695652174,6848.782608695652,0.9221860869565216,0.021382648177506083,Aug,2016
0.8700728313220023,0.9727768715320064,0.14729250427367616,0.027223128467993577,0.14729250427367616,4869.869565217391,155.69565217391303,5524.869565217391,0.9127421739130436,0.02470103199105101,Sep,2016
0.7791987364234082,0.9844219039416712,0.3278272744266788,0.015578096058328937,0.3278272744266788,8465.91304347826,151.30434782608697,10751.04347826087,0.8282978260869563,0.1529548595904426,Oct,2016
0.7250238245131307,0.975286747273512,0.4313113377245855,0.024713252726487993,0.4313113377245855,5216.391304347826,194.04347826086956,8058.565217391304,0.7719886956521739,0.16087224765758437,Nov,2016
0.7903272114215146,0.9681179387544797,0.2572030328966225,0.03188206124552011,0.2572030328966225,3789.8260869565215,188.65217391304347,4921.565217391304,0.8554578260869564,0.021449334161422806,Dec,2016
