precision,recall,fpr,fnr,fp,tn,fn,tp,mean_accuracy,mean_std,month,test_year
0.9154958119803117,0.9540627553908129,0.10431739361735437,0.04593724460918741,0.10431739361735437,7172.208333333333,346.5416666666667,7493.041666666667,0.9248720833333333,0.0896972357181146,Jan,2015
0.8860485701476333,0.9637036835017664,0.13946198314158384,0.03629631649823368,0.13946198314158384,8166.636363636364,357.8636363636364,9015.0,0.9121222727272728,0.09375640158115012,Feb,2015
0.906981352515423,0.9437039008114971,0.09514201483257519,0.05629609918850294,0.09514201483257519,5326.045454545455,290.1363636363636,5584.136363636364,0.9242804545454546,0.05092438591417605,Mar,2015
0.8925054884809902,0.9650275612847093,0.11645106736092647,0.03497243871529068,0.11645106736092647,7207.409090909091,289.45454545454544,7857.045454545455,0.9242868181818182,0.015080199691226674,Apr,2015
0.888359685813396,0.9745486694075661,0.1264016784064007,0.02545133059243387,0.1264016784064007,16205.772727272728,234.5,18014.409090909092,0.9240731818181819,0.03937138075718544,May,2015
0.6940862420190669,0.9816695432744432,0.4324436810346794,0.018330456725556794,0.4324436810346794,2471.909090909091,76.9090909090909,4265.227272727273,0.7746131818181816,0.028631825347456858,Jun,2015
0.6963543401649811,0.9919959410852993,0.4327037691547128,0.008004058914700614,0.4327037691547128,10559.0,71.04545454545455,18712.18181818182,0.7796449999999997,0.012555102074265986,Jul,2015
0.6857500305274411,0.9793045252456598,0.44923860578812014,0.020695474754340224,0.44923860578812014,19359.18181818182,283.77272727272725,35260.86363636364,0.7650336363636363,0.021397144345617396,Aug,2015
0.8287268016720013,0.9815637681084485,0.22250911189553735,0.018436231891551566,0.22250911189553735,20671.545454545456,321.0,27454.954545454544,0.879527272727273,0.07929301994031637,Sep,2015
0.8294025275105118,0.948042376726391,0.23112435813835966,0.05195762327360917,0.23112435813835966,7803.727272727273,240.45454545454547,9141.318181818182,0.858459090909091,0.12900242732707418,Oct,2015
0.8684250351812035,0.9727310004580556,0.14834751983721697,0.027268999541944606,0.14834751983721697,43954.36363636364,348.22727272727275,52112.63636363636,0.9121909090909089,0.028854221430707414,Nov,2015
0.8694461680352936,0.9295054405126119,0.1441753876418591,0.07049455948738835,0.1441753876418591,13813.818181818182,618.3181818181819,15415.318181818182,0.8926649999999999,0.06418225832216667,Dec,2015
