precision,recall,fpr,fnr,fp,tn,fn,tp,mean_accuracy,mean_std,month,test_year
0.6674407601227756,0.5224725252272882,0.2533231534020907,0.47752747477271174,0.2533231534020907,3533.942857142857,2265.5714285714284,2486.885714285714,0.6345751428571429,0.07174543069571948,Jan,2010
0.6317305045441033,0.45302487466866637,0.2581924707309131,0.5469751253313336,0.2581924707309131,4306.7307692307695,3170.5,2633.5,0.5974153846153846,0.051781494395644403,Feb,2010
0.5855678549083951,0.37441589428076105,0.26034750409991586,0.6255841057192388,0.26034750409991586,4162.307692307692,3516.9615384615386,2125.4615384615386,0.5570346153846153,0.03989869363583417,Mar,2010
0.487347073136675,0.24104002786909692,0.23523650543763555,0.7589599721309028,0.23523650543763555,3895.1153846153848,3796.1923076923076,1294.3461538461538,0.5029015384615385,0.05592926408901213,Apr,2010
0.44421135161853503,0.21317549984262507,0.25458745909430636,0.786824500157375,0.25458745909430636,4504.961538461538,4730.153846153846,1336.2307692307693,0.47929461538461554,0.046720105242241836,May,2010
0.45890018868357585,0.23852137654540906,0.262245290031576,0.7614786234545908,0.262245290031576,4810.576923076923,4889.923076923077,1649.1153846153845,0.4881384615384616,0.06590045867471987,Jun,2010
0.3836310538763212,0.17652429314280513,0.26634869821293156,0.8234757068571947,0.26634869821293156,4465.461538461538,5019.923076923077,1102.7692307692307,0.45508769230769236,0.04743329381838814,Jul,2010
0.4462139683817944,0.20764417163648236,0.23740102515455105,0.7923558283635177,0.23740102515455105,4123.846153846154,4214.5,1190.576923076923,0.4851219230769231,0.057905753152461846,Aug,2010
0.47888910685504,0.23117527494248932,0.2112419398107887,0.7688247250575109,0.2112419398107887,4509.192307692308,4347.846153846154,1374.2692307692307,0.5099653846153847,0.06665504189366438,Sep,2010
0.36300216964238835,0.16635024288109415,0.2383751915023726,0.8336497571189058,0.2383751915023726,4604.153846153846,4907.0,1186.5384615384614,0.4639869230769231,0.060757095438753864,Oct,2010
0.3929879530573755,0.15591960645834554,0.2287402925497845,0.8440803935416544,0.2287402925497845,5071.0,5549.423076923077,1034.923076923077,0.4635911538461539,0.03926444247172478,Nov,2010
0.4844790861030224,0.24346569104348603,0.2312593433916864,0.7565343089565139,0.2312593433916864,3895.0384615384614,3804.153846153846,1260.1923076923076,0.506103076923077,0.06591174831662294,Dec,2010
0.48015301070034017,0.2316233912373332,0.23398102291102435,0.7683766087626668,0.23398102291102435,3981.689655172414,3925.448275862069,1253.103448275862,0.49882103448275855,0.05306270666086813,Jan,2011
0.5077788967487495,0.27840134251574705,0.23457530753649103,0.721598657484253,0.23457530753649103,3919.4444444444443,3733.8888888888887,1409.4814814814815,0.5219133333333333,0.09181574714109189,Feb,2011
0.38556169153777936,0.16091423596686008,0.21133632378938294,0.8390857640331397,0.21133632378938294,4706.7037037037035,5020.777777777777,944.8888888888889,0.4747888888888888,0.0546145661278503,Mar,2011
0.3579676039863081,0.1426824174087356,0.23840967392088463,0.8573175825912643,0.23840967392088463,5274.740740740741,5915.407407407408,1027.148148148148,0.45213592592592583,0.03609059383735274,Apr,2011
0.2912874639675345,0.11118535764422731,0.24576310681166083,0.8888146423557726,0.24576310681166083,5959.185185185185,7080.148148148148,830.5555555555555,0.43271111111111105,0.04121428312288513,May,2011
0.30042942488767577,0.09981400057218429,0.2163233144421882,0.9001859994278161,0.2163233144421882,7233.222222222223,8237.296296296296,972.3703703703703,0.4417455555555556,0.03704536193676127,Jun,2011
0.32888992584676363,0.10337871846318374,0.2039152109941717,0.8966212815368161,0.2039152109941717,7832.074074074074,8811.962962962964,1051.6296296296296,0.4497322222222222,0.043452993995575104,Jul,2011
0.36141753256165476,0.17537939714652223,0.2590801297698834,0.8246206028534778,0.2590801297698834,6251.111111111111,6957.185185185185,1437.2962962962963,0.4581496296296297,0.0740073196214392,Aug,2011
0.22061253679002343,0.11676481623964678,0.4341490845303306,0.8832351837603534,0.4341490845303306,3999.185185185185,7296.62962962963,878.7777777777778,0.3413077777777779,0.10274818655833125,Sep,2011
0.14686189256325527,0.098181987795361,0.6137973911691671,0.9018180122046391,0.6137973911691671,4860.444444444444,11626.814814814816,1280.148148148148,0.24219185185185188,0.1300914378143027,Oct,2011
0.13645665815577687,0.07829040753724453,0.5326180383077257,0.9217095924627553,0.5326180383077257,6150.62962962963,12339.296296296296,1010.074074074074,0.272835925925926,0.07302390884862824,Nov,2011
0.2639068980493811,0.149862359378453,0.5618114683495071,0.8501376406215471,0.5618114683495071,3397.962962962963,7151.333333333333,1277.3333333333333,0.29402518518518517,0.17455622738313753,Dec,2011
