fp,fn,tp,tn,fnr,fpr,rejection_vote,rejection_rate,month,year,day
129,0,1405,840,0.0,0.13312693498452013,4534,0.6563404748118123,Jun,2014,0
1123,0,6282,5421,0.0,0.1716075794621027,44028,0.7744046153304956,Jun,2014,1
196,0,1560,6,0.0,0.9702970297029703,22834,0.9283623353390795,Jun,2014,2
37,1,303,0,0.003289473684210526,1.0,9315,0.9646851698425849,Jun,2014,3
98,0,3073,841,0.0,0.10436634717784878,2896,0.41922408801389693,Jun,2014,4
881,0,8243,8165,0.0,0.09739111209374308,55085,0.7611158703401774,Jun,2014,5
141,0,3056,841,0.0,0.14358452138492872,2870,0.41546033584250147,Jun,2014,6
