fp,fn,tp,tn,fnr,fpr,rejection_vote,rejection_rate,month,year,day
231,0,5227,0,0.0,1.0,6278,0.5349352419904567,Jul,2014,0
52,8,1892,2787,0.004210526315789474,0.018316308559351884,1437,0.23267487046632124,Jul,2014,1
38,23,3575,4733,0.006392440244580322,0.007964787256340389,1921,0.18668610301263364,Jul,2014,2
222,108,7069,2366,0.015048070224327713,0.08578052550231839,9209,0.48534837145567616,Jul,2014,3
117,70,4575,1378,0.015069967707212056,0.0782608695652174,5486,0.47187338723550665,Jul,2014,4
129,23,6848,10224,0.003347402124872653,0.012460156476383656,5098,0.2283845533554341,Jul,2014,5
67,0,379,1062,0.0,0.05934455270150576,6114,0.8021516662293361,Jul,2014,6
