fp,fn,tp,tn,fnr,fpr,rejection_vote,rejection_rate,month,year,day
97,6,3331,2495,0.0017980221756068325,0.03742283950617284,1909,0.24355702985455474,May,2014,0
25,734,1150,2818,0.3895966029723992,0.008793527963418923,1793,0.275,May,2014,1
102,0,4928,0,0.0,1.0,6024,0.544961100054279,May,2014,2
407,1607,14515,14485,0.09967745937228632,0.027330110126242278,1810,0.05514257860102364,May,2014,3
129,3,4280,4226,0.0007004436142890498,0.029621125143513203,1132,0.11586489252814738,May,2014,4
69,0,2171,701,0.0,0.08961038961038961,3579,0.5489263803680982,May,2014,5
134,0,3475,935,0.0,0.1253507951356408,3186,0.41216041397153946,May,2014,6
