fp,fn,tp,tn,fnr,fpr,rejection_vote,rejection_rate,month,year,day
1882,3,77932,3310,3.849361647526785e-05,0.36248073959938365,87833,0.513763453439401,Nov,2014,0
123,0,2807,1287,0.0,0.08723404255319149,7839,0.6502156602521566,Nov,2014,1
1478,77,65269,63981,0.001178342974321305,0.02257901892787852,10845,0.07656194846452524,Nov,2014,2
2588,16,54320,50177,0.0002944640753828033,0.04904766417132569,2855,0.0259649314271163,Nov,2014,3
1317,112,65208,17652,0.0017146356399265156,0.06942906848015183,57361,0.4049488175079421,Nov,2014,4
410,9,7658,23338,0.0011738620059997392,0.017264611756779517,18279,0.3678311264941442,Nov,2014,5
150,0,2061,3482,0.0,0.04129955947136564,21319,0.7892418184510588,Nov,2014,6
