fp,fn,tp,tn,fnr,fpr,rejection_vote,rejection_rate,month,year,day
53,22,2795,2734,0.007809726659566915,0.01901686401148188,506,0.0828150572831424,Aug,2014,0
114,298,4253,5848,0.06548011426060206,0.01912110030191211,2573,0.19662234449029498,Aug,2014,1
119,8,3914,5111,0.002039775624681285,0.022753346080305926,2496,0.21428571428571427,Aug,2014,2
61,212,2953,4073,0.06698262243285939,0.014755684567005321,1873,0.20420846053205408,Aug,2014,3
53,22,2795,2734,0.007809726659566915,0.01901686401148188,506,0.0828150572831424,Aug,2014,4
112,16,4047,4479,0.0039379768643859215,0.024395556523633195,1514,0.1488985051140834,Aug,2014,5
70,33,2030,2991,0.015996122152205527,0.022868343678536424,1484,0.2245762711864407,Aug,2014,6
