fp,fn,tp,tn,fnr,fpr,rejection_vote,rejection_rate,month,year,day
405,1481,12906,14643,0.10294015430597067,0.026913875598086126,865,0.028547854785478548,Sep,2014,0
171,32,4980,4829,0.006384676775738229,0.0342,34,0.0033844316145729644,Sep,2014,1
265,8,2043,1786,0.0039005363237445147,0.12920526572403707,0,0.0,Sep,2014,2
652,36,6055,5436,0.005910359546872435,0.10709592641261498,107,0.008709099788377014,Sep,2014,3
215,58,6071,5916,0.009463207701093164,0.03506768879465014,26,0.0021162298551196486,Sep,2014,4
216,25,5847,5657,0.0042574931880109,0.03677847777966967,19,0.0016150969058143488,Sep,2014,5
122,53,3142,3101,0.016588419405320815,0.03785293205088427,30,0.004652605459057072,Sep,2014,6
