fp,fn,tp,tn,fnr,fpr,rejection_vote,rejection_rate,month,year,day
184,77,4152,4089,0.018207614093166232,0.043061081207582494,52,0.0060790273556231,Oct,2014,0
174,949,3394,4184,0.21851254892931155,0.039926571821936666,17,0.0019499885294792384,Oct,2014,1
2986,1785,87258,86027,0.02004649439035073,0.03354566186961455,148,0.0008305088550200893,Oct,2014,2
227,26,5707,5506,0.0045351473922902496,0.039595325309611025,8,0.0006972285166463308,Oct,2014,3
354,17,7975,7644,0.0021271271271271273,0.04426106526631658,12,0.0007499062617172854,Oct,2014,4
206,47,4730,4569,0.009838810969227549,0.043141361256544504,4,0.0004185851820845542,Oct,2014,5
184,864,3409,4140,0.20219985958343084,0.0425531914893617,121,0.01387933012158752,Oct,2014,6
