fp,fn,tp,tn,fnr,fpr,rejection_vote,rejection_rate,month,year,day
119,32,3369,3282,0.009408997353719493,0.03498970890914437,106,0.015344528083381586,Jun,2014,0
1049,88,3581,26638,0.023984736985554648,0.03788781738722144,25498,0.44848207689872305,Jun,2014,1
942,182,12024,11074,0.01491069965590693,0.07839547270306259,374,0.01520572450805009,Jun,2014,2
652,152,4662,4175,0.03157457415870378,0.13507354464470686,15,0.0015534382767191384,Jun,2014,3
382,25,3395,3039,0.007309941520467836,0.11166325635779012,67,0.009698899826288361,Jun,2014,4
5068,35,36098,30712,0.0009686436221736363,0.14164337618781442,461,0.006369690772929505,Jun,2014,5
182,18,3431,3223,0.005218904030153668,0.05345080763582966,54,0.00781702374059062,Jun,2014,6
